File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/96/3b/PMC3078092.tar.gz,BMC Microbiol. 2011 Mar 30; 11:64,PMC3078092,2024-06-04 15:25:12,21450087.0,CC BY
oa_package/59/22/PMC3078139.tar.gz,PLoS One. 2011 Apr 15; 6(4):e18812,PMC3078139,2024-06-04 15:25:12,21526204.0,CC BY
oa_package/ee/65/PMC3078334.tar.gz,Hear Res. 2011 Apr; 274(1-2):48-60,PMC3078334,2024-03-22 01:25:12,21185928.0,CC BY
oa_package/d7/a5/PMC3078593.tar.gz,Br J Cancer. 2011 Apr 12; 104(8):1349-1355,PMC3078593,2022-02-04 12:16:40,21407215.0,CC BY
oa_package/05/c0/PMC3078618.tar.gz,Nature. 2011 Apr 14; 472(7342):230-233,PMC3078618,2024-06-06 06:48:32,21399626.0,NO-CC CODE
oa_package/be/f0/PMC3078637.tar.gz,Nature. 2011 Mar 24; 471(7339):532-536,PMC3078637,2024-06-06 06:48:32,21399625.0,NO-CC CODE
oa_package/1b/d1/PMC3078754.tar.gz,Nature. 2011 Apr 14; 472(7342):238-242,PMC3078754,2024-06-06 06:48:32,21441902.0,NO-CC CODE
oa_package/12/f6/PMC3078896.tar.gz,BMC Cancer. 2011 Mar 27; 11:109,PMC3078896,2024-06-04 15:25:12,21439087.0,CC BY
oa_package/96/d6/PMC3078929.tar.gz,PLoS One. 2011 Apr 18; 6(4):e19019,PMC3078929,2018-03-28 22:44:05,21533114.0,CC BY
oa_package/f3/c5/PMC3078934.tar.gz,PLoS One. 2011 Apr 18; 6(4):e18823,PMC3078934,2019-10-02 20:19:02,21533119.0,CC BY
oa_package/d1/d6/PMC3078936.tar.gz,PLoS One. 2011 Apr 18; 6(4):e18818,PMC3078936,2024-06-04 14:25:14,21533121.0,CC BY
oa_package/0c/1f/PMC3079290.tar.gz,Nat Struct Mol Biol. 2011 Apr 13; 18(4):457-462,PMC3079290,2024-06-06 06:48:32,21399643.0,NO-CC CODE
oa_package/77/61/PMC3079562.tar.gz,Nat Chem Biol. 2011 Mar 16; 7(3):154-160,PMC3079562,2024-06-06 06:48:32,21240261.0,NO-CC CODE
oa_package/38/59/PMC3079581.tar.gz,PLoS Negl Trop Dis. 2011 Apr 19; 5(4):e950,PMC3079581,2017-10-30 11:29:00,21526218.0,CC BY
oa_package/d6/fb/PMC3079583.tar.gz,PLoS Biol. 2011 Apr 19; 9(4):e1000612,PMC3079583,2024-06-04 15:25:12,21526220.0,CC BY
oa_package/4d/0d/PMC3079584.tar.gz,PLoS Biol. 2011 Apr 19; 9(4):e1000611,PMC3079584,2016-12-05 10:21:43,21526221.0,CC BY
oa_package/38/99/PMC3079632.tar.gz,BMC Evol Biol. 2011 Mar 31; 11:83,PMC3079632,2024-06-04 15:25:12,21450111.0,CC BY
oa_package/12/0a/PMC3079670.tar.gz,Virol J. 2011 Apr 6; 8:156,PMC3079670,2023-05-30 12:25:09,21466705.0,CC BY
oa_package/b5/b7/PMC3079676.tar.gz,Theor Biol Med Model. 2011 Apr 4; 8:6,PMC3079676,2023-04-18 01:11:04,21463529.0,CC BY
oa_package/1a/82/PMC3079738.tar.gz,PLoS One. 2011 Apr 19; 6(4):e18933,PMC3079738,2023-05-30 12:25:09,21526201.0,CC BY
oa_package/36/b3/PMC3079748.tar.gz,PLoS One. 2011 Apr 19; 6(4):e19061,PMC3079748,2023-05-30 12:25:09,21526149.0,CC BY
oa_package/db/09/PMC3079750.tar.gz,PLoS One. 2011 Apr 19; 6(4):e18988,PMC3079750,2018-03-28 22:45:38,21526151.0,CC BY
oa_package/25/3e/PMC3079799.tar.gz,Nat Chem Biol. 2011 May 27; 7(5):278-284,PMC3079799,2024-06-06 06:48:32,21445058.0,NO-CC CODE
oa_package/7a/38/PMC3079966.tar.gz,Acta Crystallogr Sect F Struct Biol Cryst Commun. 2010 Dec 21; 67(Pt 1):33-37,PMC3079966,2024-05-09 00:25:14,21206018.0,CC BY
oa_package/57/a6/PMC3080137.tar.gz,PLoS One. 2011 Apr 18; 6(4):e18329,PMC3080137,2018-03-28 22:45:55,21533126.0,CC BY
oa_package/a8/ad/PMC3080257.tar.gz,J Cell Biol. 2011 Apr 18; 193(2):347-363,PMC3080257,2013-01-16 11:14:07,21502359.0,CC BY-NC-SA
oa_package/d1/ad/PMC3080259.tar.gz,J Cell Biol. 2011 Apr 18; 193(2):285-294,PMC3080259,2024-03-19 22:25:30,21482719.0,CC BY-NC-SA
oa_package/1d/12/PMC3080314.tar.gz,BMC Genomics. 2011 Mar 24; 12:160,PMC3080314,2013-03-28 06:09:37,21435241.0,CC BY
oa_package/fa/90/PMC3080376.tar.gz,PLoS One. 2011 Apr 20; 6(4):e18646,PMC3080376,2023-05-27 23:25:20,21533085.0,CC BY
oa_package/a8/92/PMC3080378.tar.gz,PLoS One. 2011 Apr 20; 6(4):e18817,PMC3080378,2018-03-12 00:24:18,21533087.0,CC BY
oa_package/0e/50/PMC3080399.tar.gz,PLoS One. 2011 Apr 20; 6(4):e19047,PMC3080399,2018-03-28 22:47:03,21533107.0,CC BY
oa_package/5a/cb/PMC3080401.tar.gz,PLoS One. 2011 Apr 20; 6(4):e18990,PMC3080401,2018-03-13 14:14:06,21533049.0,CC BY
oa_package/ee/96/PMC3080404.tar.gz,PLoS One. 2011 Apr 20; 6(4):e18981,PMC3080404,2024-06-04 14:25:14,21533052.0,CC BY
oa_package/7a/ca/PMC3080606.tar.gz,Hum Mol Genet. 2011 May 15; 20(10):1937-1951,PMC3080606,2013-03-28 06:09:54,21355047.0,CC BY-NC
oa_package/b1/43/PMC3080850.tar.gz,PLoS Pathog. 2011 Apr 21; 7(4):e1002024,PMC3080850,2024-05-30 08:25:15,21533071.0,CC BY
oa_package/66/a1/PMC3080859.tar.gz,PLoS Genet. 2011 Apr 21; 7(4):e1001370,PMC3080859,2016-11-03 11:06:47,21533019.0,CC BY
oa_package/1f/2d/PMC3080874.tar.gz,PLoS One. 2011 Apr 21; 6(4):e18635,PMC3080874,2018-03-28 22:47:43,21533032.0,CC BY
oa_package/76/c6/PMC3080887.tar.gz,PLoS One. 2011 Apr 21; 6(4):e18991,PMC3080887,2024-03-12 14:25:10,21533045.0,CC BY
oa_package/dc/0d/PMC3080894.tar.gz,J Infect Dis. 2011 May 15; 203(10):1378-1387,PMC3080894,2024-05-09 07:25:14,21502079.0,CC BY-NC
oa_package/dc/5a/PMC3080914.tar.gz,PLoS One. 2011 Apr 21; 6(4):e19076,PMC3080914,2018-03-12 00:29:03,21533047.0,CC0
oa_package/be/ed/PMC3080917.tar.gz,PLoS One. 2011 Apr 21; 6(4):e19183,PMC3080917,2018-03-12 00:29:25,21532990.0,CC BY
oa_package/39/b5/PMC3081070.tar.gz,Arch Biochem Biophys. 2011 May 1; 509(1-4):16-25,PMC3081070,2024-06-04 14:25:14,21354100.0,CC BY-NC-ND
oa_package/1f/dc/PMC3081087.tar.gz,Int J Syst Evol Microbiol. 2011 Feb; 61(Pt 2):381-383,PMC3081087,2024-06-04 14:25:14,20305062.0,NO-CC CODE
oa_package/1c/0b/PMC3081224.tar.gz,J Med Chem. 2011 Apr 14; 54(7):2080-2094,PMC3081224,2015-12-15 18:03:39,21375334.0,NO-CC CODE
oa_package/7e/84/PMC3081288.tar.gz,PLoS One. 2011 Apr 22; 6(4):e18289,PMC3081288,2018-03-13 14:17:43,21526166.0,CC BY
oa_package/2a/79/PMC3081289.tar.gz,PLoS One. 2011 Apr 22; 6(4):e17887,PMC3081289,2018-03-28 22:48:21,21526167.0,CC BY
oa_package/05/7a/PMC3081291.tar.gz,PLoS One. 2011 Apr 22; 6(4):e18359,PMC3081291,2024-03-12 14:25:10,21526169.0,CC BY
oa_package/3f/07/PMC3081294.tar.gz,PLoS One. 2011 Apr 22; 6(4):e18541,PMC3081294,2024-06-04 15:25:12,21526112.0,CC BY
oa_package/69/8a/PMC3081308.tar.gz,PLoS One. 2011 Apr 22; 6(4):e18834,PMC3081308,2023-05-27 23:25:20,21526124.0,CC BY
oa_package/fa/63/PMC3081313.tar.gz,PLoS One. 2011 Apr 22; 6(4):e18944,PMC3081313,2018-03-12 00:30:44,21526129.0,CC BY
oa_package/38/bc/PMC3081320.tar.gz,PLoS One. 2011 Apr 22; 6(4):e19003,PMC3081320,2024-06-04 15:25:12,21544194.0,CC BY
oa_package/75/82/PMC3081330.tar.gz,PLoS One. 2011 Apr 22; 6(4):e19098,PMC3081330,2018-03-13 14:20:37,21544204.0,CC BY
oa_package/c1/82/PMC3081349.tar.gz,PLoS One. 2011 Apr 22; 6(4):e19202,PMC3081349,2018-03-13 14:21:49,21544245.0,CC BY
oa_package/a4/9a/PMC3081413.tar.gz,Nature. 2011 Apr 21; 472(7343):325-330,PMC3081413,2024-06-06 06:48:32,21423167.0,NO-CC CODE
oa_package/c4/a5/PMC3081621.tar.gz,Nature. 2011 Apr 21; 472(7343):361-365,PMC3081621,2024-06-06 06:48:32,21512573.0,NO-CC CODE
oa_package/ea/52/PMC3081804.tar.gz,Mol Vis. 2011 Apr 8; 17:894-902,PMC3081804,2023-05-30 12:25:09,21528003.0,CC BY
oa_package/ce/9e/PMC3081828.tar.gz,PLoS One. 2011 Apr 25; 6(4):e18827,PMC3081828,2018-03-13 14:23:40,21541341.0,CC BY
oa_package/64/3c/PMC3082072.tar.gz,J Clin Biochem Nutr. 2011 May 7; 48(3):187-193,PMC3082072,2018-12-31 09:55:56,21562637.0,NO-CC CODE
oa_package/4c/dc/PMC3082176.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):171-184,PMC3082176,2012-12-14 15:19:56,21444684.0,CC BY-NC-SA
oa_package/a5/6a/PMC3082179.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):201-217,PMC3082179,2024-06-04 14:25:14,21464232.0,CC BY-NC-SA
oa_package/ba/a8/PMC3082181.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):185-199,PMC3082181,2024-06-04 15:25:12,21444687.0,CC BY-NC-SA
oa_package/e6/f0/PMC3082182.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):71-80,PMC3082182,2012-12-14 11:20:33,21444692.0,CC BY-NC-SA
oa_package/90/ca/PMC3082185.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):21-29,PMC3082185,2024-06-04 15:25:12,21464227.0,CC BY-NC-SA
oa_package/ee/84/PMC3082186.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):155-169,PMC3082186,2012-12-14 11:20:33,21464231.0,CC BY-NC-SA
oa_package/62/e9/PMC3082188.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):141-154,PMC3082188,2024-06-04 14:25:14,21444683.0,CC BY-NC-SA
oa_package/7d/cc/PMC3082195.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):109-123,PMC3082195,2012-12-14 15:19:54,21444689.0,CC BY-NC-SA
oa_package/d6/b9/PMC3082197.tar.gz,J Cell Biol. 2011 Apr 4; 193(1):51-60,PMC3082197,2024-03-16 23:25:38,21444685.0,CC BY-NC-SA
oa_package/0e/9c/PMC3082215.tar.gz,BMC Mol Biol. 2011 Apr 6; 12:13,PMC3082215,2023-05-30 12:25:09,21470422.0,CC BY
oa_package/5d/14/PMC3082224.tar.gz,BMC Cell Biol. 2011 Apr 12; 12:14,PMC3082224,2020-04-02 20:35:53,21486470.0,CC BY
oa_package/12/d3/PMC3082228.tar.gz,BMC Evol Biol. 2011 Apr 6; 11:89,PMC3082228,2013-03-28 06:11:32,21470417.0,CC BY
oa_package/6c/ba/PMC3082522.tar.gz,PLoS One. 2011 Apr 26; 6(4):e14807,PMC3082522,2018-03-28 22:50:33,21625653.0,CC BY
oa_package/f5/c0/PMC3082530.tar.gz,PLoS One. 2011 Apr 26; 6(4):e18838,PMC3082530,2024-06-04 14:25:14,21541315.0,CC BY
oa_package/21/13/PMC3082534.tar.gz,PLoS One. 2011 Apr 26; 6(4):e18808,PMC3082534,2024-06-04 15:25:12,21541319.0,CC BY
oa_package/4f/c8/PMC3082535.tar.gz,PLoS One. 2011 Apr 26; 6(4):e18855,PMC3082535,2018-03-13 14:27:41,21541320.0,CC BY
oa_package/53/74/PMC3082545.tar.gz,PLoS One. 2011 Apr 26; 6(4):e19088,PMC3082545,2024-06-04 15:25:12,21541330.0,CC BY
oa_package/5d/0c/PMC3082553.tar.gz,PLoS One. 2011 Apr 26; 6(4):e19172,PMC3082553,2024-06-04 15:25:12,21541338.0,CC BY
oa_package/c9/40/PMC3082561.tar.gz,PLoS One. 2011 Apr 26; 6(4):e19285,PMC3082561,2018-03-12 00:39:27,21541286.0,CC BY
oa_package/10/cf/PMC3082562.tar.gz,PLoS One. 2011 Apr 26; 6(4):e19279,PMC3082562,2018-03-28 22:51:09,21541287.0,CC BY
oa_package/91/b1/PMC3082573.tar.gz,PLoS One. 2011 Apr 26; 6(4):e19316,PMC3082573,2024-06-04 15:25:12,21541298.0,CC BY
oa_package/b9/d9/PMC3082881.tar.gz,Nucleic Acids Res. 2011 Apr 20; 39(8):3156-3165,PMC3082881,2023-05-28 00:25:21,21172930.0,CC BY-NC
oa_package/be/3b/PMC3082885.tar.gz,Nucleic Acids Res. 2011 Apr 22; 39(8):3496-3503,PMC3082885,2024-03-20 08:25:13,21183464.0,CC BY-NC
oa_package/2b/ee/PMC3082887.tar.gz,Nucleic Acids Res. 2011 Apr 10; 39(8):3042-3052,PMC3082887,2013-03-28 06:12:14,21149269.0,CC BY-NC
oa_package/a6/20/PMC3082893.tar.gz,Nucleic Acids Res. 2011 Apr 7; 39(8):e53,PMC3082893,2013-03-28 06:12:14,21300640.0,CC BY-NC
oa_package/7b/97/PMC3082895.tar.gz,Nucleic Acids Res. 2011 Apr 8; 39(8):3255-3266,PMC3082895,2013-03-28 06:12:14,21148148.0,CC BY-NC
oa_package/88/b3/PMC3082897.tar.gz,Nucleic Acids Res. 2011 Apr 10; 39(8):3458-3472,PMC3082897,2024-06-04 15:25:12,21149268.0,CC BY-NC
oa_package/77/56/PMC3082903.tar.gz,Nucleic Acids Res. 2011 Apr 9; 39(8):3141-3155,PMC3082903,2024-06-04 14:25:14,21148149.0,CC BY-NC
oa_package/ca/8d/PMC3082905.tar.gz,Nucleic Acids Res. 2011 Apr 21; 39(8):3267-3281,PMC3082905,2024-06-04 14:25:14,21177653.0,CC BY-NC
oa_package/3c/b9/PMC3082907.tar.gz,Nucleic Acids Res. 2011 Apr 7; 39(8):3321-3330,PMC3082907,2013-03-28 06:12:15,21138965.0,CC BY-NC
oa_package/dd/36/PMC3082916.tar.gz,Nucleic Acids Res. 2011 Apr 22; 39(8):3388-3403,PMC3082916,2024-03-22 00:25:16,21183462.0,CC BY-NC
oa_package/68/9d/PMC3082917.tar.gz,Nucleic Acids Res. 2011 Apr 5; 39(8):3310-3320,PMC3082917,2018-12-31 09:55:56,21208981.0,CC BY-NC
oa_package/91/0f/PMC3083148.tar.gz,J Biol Chem. 2011 Apr 29; 286(17):15227-15239,PMC3083148,2024-06-04 14:25:14,21367864.0,CC BY-NC
oa_package/b4/75/PMC3083207.tar.gz,J Biol Chem. 2011 Apr 29; 286(17):15022-15031,PMC3083207,2016-11-07 09:51:12,21343306.0,CC BY-NC
oa_package/7f/7b/PMC3083340.tar.gz,Reprod Biol Endocrinol. 2011 Mar 31; 9:42,PMC3083340,2024-06-04 14:25:14,21453523.0,CC BY
oa_package/5b/a5/PMC3083348.tar.gz,BMC Bioinformatics. 2011 Apr 6; 12:91,PMC3083348,2024-05-27 23:25:14,21466708.0,CC BY
oa_package/d0/52/PMC3083369.tar.gz,Lipids Health Dis. 2011 Apr 13; 10:55,PMC3083369,2013-03-28 06:12:32,21489269.0,CC BY
oa_package/de/b2/PMC3083391.tar.gz,PLoS One. 2011 Apr 27; 6(4):e18713,PMC3083391,2024-03-13 11:25:12,21556136.0,CC BY
oa_package/eb/04/PMC3083400.tar.gz,PLoS One. 2011 Apr 27; 6(4):e18510,PMC3083400,2018-03-13 14:32:27,21556145.0,CC BY
oa_package/fc/f1/PMC3083433.tar.gz,PLoS One. 2011 Apr 27; 6(4):e19414,PMC3083433,2024-06-04 14:25:14,21556374.0,CC BY
oa_package/2c/b1/PMC3083441.tar.gz,PLoS One. 2011 Apr 27; 6(4):e19308,PMC3083441,2018-03-13 14:35:37,21556326.0,CC BY
oa_package/57/ef/PMC3083515.tar.gz,Curr Biol. 2011 Apr 26; 21(8):692-699,PMC3083515,2015-08-30 22:09:11,21497086.0,CC BY
oa_package/a3/fa/PMC3083688.tar.gz,Int J Mol Sci. 2011 Feb 7; 12(2):1041-1059,PMC3083688,2024-06-04 14:25:14,21541041.0,CC BY
oa_package/02/56/PMC3083692.tar.gz,Int J Mol Sci. 2011 Feb 9; 12(2):1089-1100,PMC3083692,2024-06-04 14:25:14,21541045.0,CC BY
oa_package/ec/48/PMC3083713.tar.gz,Int J Mol Sci. 2011 Feb 23; 12(2):1410-1430,PMC3083713,2015-12-15 18:16:30,21541066.0,CC BY
oa_package/92/76/PMC3083813.tar.gz,Curr Cardiol Rev. 2010 Nov; 6(4):325-332,PMC3083813,2013-03-28 06:12:57,22043208.0,CC BY
oa_package/97/34/PMC3084200.tar.gz,PLoS Genet. 2011 Apr 28; 7(4):e1001381,PMC3084200,2024-06-04 14:25:14,21552324.0,CC BY
oa_package/db/0c/PMC3084201.tar.gz,PLoS Pathog. 2011 Apr 28; 7(4):e1002025,PMC3084201,2023-05-30 12:25:09,21552325.0,CC0
oa_package/d6/e5/PMC3084211.tar.gz,PLoS Genet. 2011 Apr 28; 7(4):e1002058,PMC3084211,2023-05-28 00:25:21,22103005.0,CC BY
oa_package/a4/46/PMC3084215.tar.gz,PLoS Genet. 2011 Apr 28; 7(4):e1002059,PMC3084215,2016-11-03 07:13:00,21552545.0,CC0
oa_package/92/51/PMC3084256.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19078,PMC3084256,2024-06-04 15:25:12,21552568.0,CC BY
oa_package/f7/8c/PMC3084260.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19104,PMC3084260,2018-03-12 00:47:08,21552572.0,CC BY
oa_package/57/aa/PMC3084262.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19060,PMC3084262,2024-06-04 15:25:12,21552514.0,CC BY
oa_package/a1/43/PMC3084264.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19053,PMC3084264,2024-06-04 15:25:12,21552516.0,CC BY
oa_package/1e/a2/PMC3084271.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19225,PMC3084271,2023-05-28 00:25:21,21552523.0,CC BY
oa_package/d7/12/PMC3084272.tar.gz,PLoS One. 2011 Apr 28; 6(4):e19190,PMC3084272,2018-03-28 22:53:45,21552524.0,CC BY
oa_package/d6/93/PMC3084665.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1421-1429,PMC3084665,2014-10-29 20:18:31,21372178.0,CC BY-NC-SA
oa_package/ca/be/PMC3084666.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1430-1439,PMC3084666,2014-10-29 20:18:31,21372176.0,CC BY-NC-SA
oa_package/ff/4b/PMC3084671.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1486-1494,PMC3084671,2014-10-29 20:18:31,21389117.0,CC BY-NC-SA
oa_package/33/1d/PMC3084673.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1505-1515,PMC3084673,2014-10-29 20:18:31,21389116.0,CC BY-NC-SA
oa_package/98/fb/PMC3084674.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1516-1528,PMC3084674,2024-06-04 15:25:12,21411628.0,CC BY-NC-SA
oa_package/5f/a6/PMC3084675.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1529-1538,PMC3084675,2024-02-12 06:18:13,21411625.0,CC BY-NC-SA
oa_package/05/1d/PMC3084681.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1599-1607,PMC3084681,2014-10-29 20:18:31,21372173.0,CC BY-NC-SA
oa_package/40/c7/PMC3084682.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1608-1616,PMC3084682,2023-05-28 01:25:10,21389118.0,CC BY-NC-SA
oa_package/b4/b5/PMC3084683.tar.gz,Mol Biol Cell. 2011 May 1; 22(9):1617-1624,PMC3084683,2014-10-29 20:18:31,21411632.0,CC BY-NC-SA
oa_package/6d/73/PMC3084699.tar.gz,PLoS One. 2011 Apr 29; 6(4):e18685,PMC3084699,2020-04-07 07:20:43,21559514.0,CC BY
oa_package/8b/6a/PMC3084704.tar.gz,PLoS One. 2011 Apr 29; 6(4):e18285,PMC3084704,2024-06-04 15:25:12,21559518.0,CC BY
oa_package/ec/b2/PMC3084722.tar.gz,PLoS One. 2011 Apr 29; 6(4):e18926,PMC3084722,2018-03-28 22:54:54,21559484.0,CC BY
oa_package/4c/a7/PMC3084728.tar.gz,PLoS One. 2011 Apr 29; 6(4):e18920,PMC3084728,2024-06-04 15:25:12,21559489.0,CC BY
oa_package/1a/3c/PMC3084742.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19049,PMC3084742,2018-03-13 14:45:31,21559503.0,CC BY
oa_package/d0/2c/PMC3084761.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19151,PMC3084761,2024-06-04 15:25:12,21559462.0,CC BY
oa_package/35/e7/PMC3084765.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19147,PMC3084765,2018-03-13 14:47:51,21559466.0,CC BY
oa_package/1d/8a/PMC3084776.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19162,PMC3084776,2024-06-04 15:25:12,21559476.0,CC BY
oa_package/04/a5/PMC3084798.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19255,PMC3084798,2024-03-13 11:25:12,21559438.0,CC BY
oa_package/cc/47/PMC3084799.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19208,PMC3084799,2018-03-28 22:56:44,21559439.0,CC BY
oa_package/19/f2/PMC3084806.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19324,PMC3084806,2023-05-28 01:25:10,21559446.0,CC BY
oa_package/52/93/PMC3084818.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19268,PMC3084818,2023-05-28 01:25:10,21559397.0,CC BY
oa_package/3f/2b/PMC3084824.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19375,PMC3084824,2023-05-28 01:25:10,21559403.0,CC BY
oa_package/f9/21/PMC3084828.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19339,PMC3084828,2024-06-04 15:25:12,21559407.0,CC BY
oa_package/70/c8/PMC3084833.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19364,PMC3084833,2024-06-04 15:25:12,21559412.0,CC BY
oa_package/54/85/PMC3084856.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19430,PMC3084856,2018-03-12 01:15:03,21559374.0,CC BY
oa_package/cb/19/PMC3084861.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19442,PMC3084861,2018-03-28 23:00:00,21559379.0,CC BY
oa_package/32/3a/PMC3084865.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19459,PMC3084865,2024-06-04 15:25:12,21559383.0,CC BY
oa_package/b7/b4/PMC3084874.tar.gz,PLoS One. 2011 Apr 29; 6(4):e19500,PMC3084874,2023-11-04 19:25:21,21559332.0,CC BY
oa_package/e9/68/PMC3084942.tar.gz,Neurochem Res. 2011 Feb 23; 36(6):939-946,PMC3084942,2021-04-13 19:16:25,21344186.0,CC BY-NC
oa_package/6d/d5/PMC3084943.tar.gz,J Mol Neurosci. 2011 Jan 20; 44(2):91-102,PMC3084943,2024-06-04 15:25:12,21249466.0,CC BY-NC
oa_package/1e/69/PMC3085149.tar.gz,Middle East Afr J Ophthalmol. 2011 Jan-Mar; 18(1):30-36,PMC3085149,2023-05-28 01:25:10,21572731.0,CC BY
oa_package/a0/a5/PMC3085272.tar.gz,Nature. 2010 Nov 25; 468(7323):533-538,PMC3085272,2024-06-06 06:48:32,21107423.0,NO-CC CODE
oa_package/6a/f7/PMC3085783.tar.gz,Cell Tissue Res. 2008 Nov 16; 334(2):227-242,PMC3085783,2024-06-04 15:25:12,18923845.0,NO-CC CODE
oa_package/22/2c/PMC3086224.tar.gz,Emerg Infect Dis. 2010 Jun; 16(6):943-947,PMC3086224,2023-09-17 09:25:10,20507744.0,CC BY
oa_package/b0/a5/PMC3086270.tar.gz,Biochem J. 2011 May 1; 435(Pt 3):609-618,PMC3086270,2011-10-19 16:08:29,21306301.0,CC BY-NC
oa_package/0a/3e/PMC3086271.tar.gz,Biochem J. 2011 May 15; 436(Pt 1):53-59,PMC3086271,2018-12-31 09:55:56,21352096.0,CC BY-NC
oa_package/cd/90/PMC3086361.tar.gz,Biochemistry. 2011 May 10; 50(18):3609-3620,PMC3086361,2023-11-03 02:25:20,21410224.0,NO-CC CODE
oa_package/6f/ec/PMC3086605.tar.gz,Mol Vis. 2011 Apr 27; 17:1064-1069,PMC3086605,2011-06-25 12:37:26,21552496.0,CC BY
oa_package/29/ac/PMC3086883.tar.gz,PLoS One. 2011 May 3; 6(5):e19035,PMC3086883,2024-03-16 18:25:12,21559271.0,CC BY
oa_package/75/d3/PMC3086911.tar.gz,PLoS One. 2011 May 3; 6(5):e19529,PMC3086911,2023-11-04 19:25:21,21559286.0,CC BY
oa_package/74/38/PMC3087000.tar.gz,J Cell Biol. 2011 May 2; 193(3):445-454,PMC3087000,2012-12-14 11:35:31,21536748.0,CC BY-NC-SA
oa_package/97/b1/PMC3087007.tar.gz,J Cell Biol. 2011 May 2; 193(3):565-582,PMC3087007,2012-12-14 15:20:01,21536752.0,CC BY-NC-SA
oa_package/d1/95/PMC3087012.tar.gz,J Cell Biol. 2011 May 2; 193(3):475-487,PMC3087012,2012-12-14 11:35:31,21536749.0,CC BY-NC-SA
oa_package/5a/09/PMC3087318.tar.gz,BMC Cancer. 2010 Jun 16; 10:294,PMC3087318,2011-05-04 23:08:45,20553606.0,CC BY
oa_package/e0/62/PMC3087321.tar.gz,BMC Cancer. 2010 Aug 6; 10:411,PMC3087321,2023-05-30 12:25:09,20691079.0,CC BY
oa_package/e9/22/PMC3087325.tar.gz,BMC Cancer. 2010 Aug 12; 10:422,PMC3087325,2023-05-28 01:25:10,20704749.0,CC BY
oa_package/31/94/PMC3087432.tar.gz,Exp Cell Res. 2011 Feb 1; 317(3):330-337,PMC3087432,2015-08-31 22:06:51,21056556.0,CC BY
oa_package/76/5b/PMC3087504.tar.gz,Cell. 2011 Feb 18; 144(4):566-576,PMC3087504,2015-08-30 22:09:14,21335238.0,CC BY
oa_package/6d/5b/PMC3087550.tar.gz,BMC Evol Biol. 2010 Nov 5; 10:341,PMC3087550,2023-05-28 17:25:10,21054875.0,CC BY
oa_package/ef/77/PMC3087556.tar.gz,BMC Evol Biol. 2010 Mar 31; 10:91,PMC3087556,2024-06-04 15:25:12,20356389.0,CC BY
oa_package/5b/ab/PMC3087623.tar.gz,Acta Crystallogr D Biol Crystallogr. 2011 May 1; 67(Pt 5):447-454,PMC3087623,2019-01-03 05:56:09,21543847.0,CC BY
oa_package/81/10/PMC3087754.tar.gz,PLoS One. 2011 May 4; 6(5):e19341,PMC3087754,2023-05-28 17:25:10,21573233.0,CC BY
oa_package/7d/ac/PMC3087798.tar.gz,PLoS One. 2011 May 4; 6(5):e19427,PMC3087798,2018-03-28 23:03:00,21573245.0,CC BY
oa_package/00/e4/PMC3087803.tar.gz,PLoS One. 2011 May 4; 6(5):e19603,PMC3087803,2018-03-28 23:03:07,21573190.0,CC BY
oa_package/c5/3a/PMC3087822.tar.gz,Nat Struct Mol Biol. 2011 May 17; 18(5):542-549,PMC3087822,2024-06-06 06:48:32,21499244.0,NO-CC CODE
